username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
argenbb;2013-08-14 18:50;0;1;"#SocialismoElReinoDeDiosEnLaTierra #AhiVieneElTrenDePetare #AhiVieneElTrenDePetare #ChávezVive";;;#SocialismoElReinoDeDiosEnLaTierra #AhiVieneElTrenDePetare #AhiVieneElTrenDePetare #Ch;"367787941076013056";https://twitter.com/argenbb/status/367787941076013056
PaolaFrancoB;2013-08-14 18:23;1;0;"Lo mas importante de esta Revolución Socialista es la UNIDAD de los Patriotas. Eso se refleja en todos los escenarios. #ChavezVive";;;#ChavezVive;"367781022555189248";https://twitter.com/PaolaFrancoB/status/367781022555189248
AndrilyRuiz;2013-08-14 18:21;0;0;"#Cabletren Gracias a Chavez carajoooo gracias mi Líder #ChavezVive la Lucha sigue... pic.twitter.com/VQSXgAsXfM";;;#Cabletren #ChavezVive;"367780451626143746";https://twitter.com/AndrilyRuiz/status/367780451626143746
aleman72psuv;2013-08-14 18:20;5;0;"Un logro + dl Gobierno y la #Revolucion que empodera y da mejor Calidad d Vida al #PoderPopular #Petare tiene su #CableTren #ChavezVive";;;#Revolucion #PoderPopular #Petare #CableTren #ChavezVive;"367780293593559040";https://twitter.com/aleman72psuv/status/367780293593559040
josmarymoreno GraterolCRP;2013-08-14 18:20;0;0;"@gercarm_g Siguiendo camarada #ChavezVive @DanteRivasQ";;@gercarm_g @DanteRivasQ;#ChavezVive;"367780237699870720";https://twitter.com/josmarymoreno/status/367780237699870720
eltomyx;2013-08-14 17:43;0;0;"Via @VTVcanal8 “Queremos hacer de Brión un municipio ambientalista”, afirma la alcaldesa Liliana G... http://www. vtv.gob.ve #ChavezVive";;@VTVcanal8;#ChavezVive;"367771089524371456";https://twitter.com/eltomyx/status/367771089524371456
danielarivasd;2013-08-14 17:04;13;1;"A esta hora el Pdte @NicolasMaduro inaugura el CableTren Bolivariano de Petare! Un sueño del Cmdte Chávez, hecho hoy realidad #ChavezVive !";;@NicolasMaduro;#ChavezVive;"367761274635321344";https://twitter.com/danielarivasd/status/367761274635321344
perla1z_88;2013-08-14 16:34;0;0;"#ChavezVive hoy mas que nunca¡¡¡";;;#ChavezVive;"367753557161676800";https://twitter.com/perla1z_88/status/367753557161676800
camobe2;2013-08-14 16:25;0;0;"#ChavezVive Honor y gloria al comandante supremo, viviremos y venceremos por siempre. 4:25pm";;;#ChavezVive;"367751315356909569";https://twitter.com/camobe2/status/367751315356909569
nardaguzman11;2013-08-14 16:10;5;0;"A DONDE PUEDO IR PARA ACTUALIZAR MIS DATOS EN LA GRAN MISION SABER Y TRABAJO...CAMARADAS POR FAVOR URGENTE NECESITO TRABAJAR... #CHAVEZVIVE";;;#CHAVEZVIVE;"367747674344144896";https://twitter.com/nardaguzman11/status/367747674344144896
alvarez160369 Leovimildo;2013-08-14 14:44;0;0;"@Leovimildo @barbarahamoce Gracias Camarada..... #ChavezVive .......";;@Leovimildo @barbarahamoce;#ChavezVive;"367725995173748738";https://twitter.com/alvarez160369/status/367725995173748738
dannymartinez60 LuisAguerWagner;2013-08-14 14:17;0;0;"@TROPA_Py Adelante con las revoluciónes de la Patria Grande, ninguna mentira las detendrá #ChávezVive";;@TROPA_Py;#Ch;"367719122626686976";https://twitter.com/dannymartinez60/status/367719122626686976
ElPactoEP;2013-08-14 14:10;0;0;"@omarcruzarte Saludos Compa! #ChávezVive Escucha el nuevo sencillo https://www. dropbox.com/s/sz0bp2j3mnbi 2y4/La%20banda%20arrabalera-El%20Pacto.mp3 … #TROPA Pa´ Lante!";;@omarcruzarte;#Ch #TROPA;"367717293318344704";https://twitter.com/ElPactoEP/status/367717293318344704
rojas_brigitte;2013-08-14 13:04;0;0;"Hemos tomado la senda de Bolívar y Miranda,Gnral en Jefe Libertador y 1er Almirante d la Heroica Vzla ese es el rumbo a segur #ChavezVive";;;#ChavezVive;"367700831375986688";https://twitter.com/rojas_brigitte/status/367700831375986688
Antiguarimbeo;2013-08-14 09:54;0;0;"@PARAFAEL #ChavezVive #BolivarVive sigue por tu via con #PrimeroParchita #RoloEPargo";;@PARAFAEL;#ChavezVive #BolivarVive #PrimeroParchita #RoloEPargo;"367652939588194304";https://twitter.com/Antiguarimbeo/status/367652939588194304
Rosalinda_4F;2013-08-14 09:39;3;0;"Marchan en Canadá este miércoles contra represión policial: Ciudadanos canadienses marcharán este... http:// bit.ly/1bv2Odm #ChávezVive";;;#Ch;"367649300441886720";https://twitter.com/Rosalinda_4F/status/367649300441886720
Rosalinda_4F;2013-08-14 09:39;0;0;"Homenaje en Berlín al líder cubano Fidel Castro: La actividad estuvo presidida por Raúl Becerra E... http:// bit.ly/1a4uRlQ #ChávezVive";;;#Ch;"367649299795955712";https://twitter.com/Rosalinda_4F/status/367649299795955712
Rosalinda_4F;2013-08-14 09:39;1;0;"Comienza en Bolivia foro internacional sobre la hoja de coca: Expertos de nueve países participar... http:// bit.ly/1bv2Odh #ChávezVive";;;#Ch;"367649299171000320";https://twitter.com/Rosalinda_4F/status/367649299171000320
Rosalinda_4F;2013-08-14 09:39;0;0;"Interpol detuvo a un represor uruguayo acusado de cuatro desapariciones en la Argentina: Se trata... http:// bit.ly/1buU9aC #ChávezVive";;;#Ch;"367649298604769280";https://twitter.com/Rosalinda_4F/status/367649298604769280
visiondesdecuba;2013-08-14 09:16;0;0;"Fidel Castro vuelve a la carga con verdades y sueños http:// bit.ly/15DVjuQ #ChavezVive";;;#ChavezVive;"367643267120123904";https://twitter.com/visiondesdecuba/status/367643267120123904
hojatopito PartidoPSUV;2013-08-14 09:15;0;0;"@PartidoPSUV Con el estudio permanente de la teoría revolucionaria, crear teoría y debatir ideas con el pueblo. #PSUV #ChavezVive !";;@PartidoPSUV;#PSUV #ChavezVive;"367643247285243905";https://twitter.com/hojatopito/status/367643247285243905
tupamaroguanipa;2013-08-14 09:04;0;0;"Hoy a las 9am todos a la Plaza Bolívar de Guanipa en apoyo a @PedroMPSUV y concejales revolucionarios @Peter_Tupamaro #ChavezVive";;@PedroMPSUV @Peter_Tupamaro;#ChavezVive;"367640479959355392";https://twitter.com/tupamaroguanipa/status/367640479959355392
JoseAlberto_173;2013-08-14 08:01;0;0;"Muy buenos dias gente... Un abrazo a todos, el mejor dia para ustedes #ChavezVive";;;#ChavezVive;"367624587283931137";https://twitter.com/JoseAlberto_173/status/367624587283931137
alvarez160369 LisetteFranco;2013-08-14 07:14;2;0;"@LisetteFranco ESO ES CORRECTO CAMARADA..... HAY HOMBRES QUE CUANDO MUEREN NACEN Y NUESTRO CMDTE ES UNO DE ELLOS... #CHAVEZVIVE";;@LisetteFranco;#CHAVEZVIVE;"367612614051766272";https://twitter.com/alvarez160369/status/367612614051766272
AlvaroPSUV;2013-08-14 06:06;3;0;"Buenos días #Tropa con el inmenso orgullos de saberme Chavista y Revolucionario! Luchador activo de esta maravillosa patria! #ChavezVive";;;#Tropa #ChavezVive;"367595545449480192";https://twitter.com/AlvaroPSUV/status/367595545449480192
delviscacao76;2013-08-14 05:37;1;0;"Buenos días camaradas independencia y patria socialista #chavezvive unidad lucha batalla y victoria #venceremos";;;#chavezvive #venceremos;"367588270982836224";https://twitter.com/delviscacao76/status/367588270982836224
AmilcarLpz;2013-08-14 00:54;6;0;"#FidelYChavezRevolucionSocialista #CristoVive #BolivarVive #ElCheVive #AllendeVive #AliVive #JaraVive #ChavezVive @RevoPacifista";;@RevoPacifista;#FidelYChavezRevolucionSocialista #CristoVive #BolivarVive #ElCheVive #AllendeVive #AliVive #JaraVive #ChavezVive;"367517046386352128";https://twitter.com/AmilcarLpz/status/367517046386352128
AmericaNuestro FueraChavismo;2013-08-13 23:41;0;0;"@LibertadOn La justicia popular es lo q les llegara esos vende patria! y entonces en ese momento les va a salir Chavez! #ChavezVive";;@LibertadOn;#ChavezVive;"367498762475667456";https://twitter.com/AmericaNuestro/status/367498762475667456
RMENDEZC;2013-08-13 22:54;0;0;"@meurell gracias camarada..... yo la recominedo que sea seguida!!! #chavezvive";;@meurell;#chavezvive;"367486886421336064";https://twitter.com/RMENDEZC/status/367486886421336064
Gladysyig SoyScorpion10;2013-08-13 22:41;1;0;"@SoyEscorpio5 Gracias por el apoyo amarada, estamos UNIDOS por la misma causa: #CHÁVEZVIVE ! #EntreChavistasNosSeguimos";;@SoyEscorpio5;#CH #EntreChavistasNosSeguimos;"367483633063305216";https://twitter.com/Gladysyig/status/367483633063305216
adelbat;2013-08-13 22:07;4;0;"En la #AN niegan aprobar recursos a hospitales venezolanos, pero aprueban aportes económicos a otros países #ChávezVive";;;#AN #Ch;"367475082320297984";https://twitter.com/adelbat/status/367475082320297984
DrAmericoEspina;2013-08-13 22:01;1;0;"No se cuantas veces he escuchado en los últimos 14 años que no se puede caer más bajo se dan cuenta?sí se puede!! #chavezvive #lalochasigue";;;#chavezvive #lalochasigue;"367473399230398464";https://twitter.com/DrAmericoEspina/status/367473399230398464
LARamirezS;2013-08-13 21:30;0;0;"Después de oír el estercolero en que el PSUV convirtió nuestra AN, no me cabe duda de que #chavezvive .";;;#chavezvive;"367465844441223168";https://twitter.com/LARamirezS/status/367465844441223168
Rosalinda_4F;2013-08-13 20:49;0;0;"Voces del Sur, emisión vespertina, 13-08-2013: Para escuchar o descargar el noticiero vespertino ... http:// bit.ly/15BGJ6V #ChávezVive";;;#Ch;"367455529049681920";https://twitter.com/Rosalinda_4F/status/367455529049681920
Rosalinda_4F;2013-08-13 20:49;1;0;"Abogado Jesus Silva afirma que la Emergencia Nacional implica un duro golpe a la corrupción (+Aud... http:// bit.ly/15BGIQH #ChávezVive";;;#Ch;"367455528399552512";https://twitter.com/Rosalinda_4F/status/367455528399552512
Rosalinda_4F;2013-08-13 20:49;0;0;"Ministra sudafricana llama a incorporar más mujeres al Ejército: El gobierno sudafricano convocó ... http:// bit.ly/15BzOef #ChávezVive";;;#Ch;"367455527808147457";https://twitter.com/Rosalinda_4F/status/367455527808147457
joveroal;2013-08-13 20:39;0;0;"#ChavezVive la corrupción sigue...";;;#ChavezVive;"367452811312640000";https://twitter.com/joveroal/status/367452811312640000
anaidal;2013-08-13 20:30;0;0;"Mi amor y admiración por @dcabellor sigue intacto, asI se habla #ChavezVive";;@dcabellor;#ChavezVive;"367450680211939329";https://twitter.com/anaidal/status/367450680211939329
redchernobil mcolozzal;2013-08-13 18:52;2;0;"@mcolozza @prof_solano @melatuff @Chavista_alegre @estherortega18 @isrrakata @CaraDeVidrio YO LOS SIGO A TODOS CAMARADAS #CHAVEZVIVE";;@mcolozza @prof_solano @melatuff @Chavista_alegre @estherortega18 @isrrakata @CaraDeVidrio;#CHAVEZVIVE;"367425873198071808";https://twitter.com/redchernobil/status/367425873198071808
yuriyque;2013-08-13 18:34;0;0;"#Tropa reportándome feliz noche para todos #ChavezVive";;;#Tropa #ChavezVive;"367421406553718784";https://twitter.com/yuriyque/status/367421406553718784
irenemarin;2013-08-13 18:00;0;0;"Simón Rodríguez: "Pensando Hablando y Calculando se adquieren TODOS los conocimientos" #ChavezVive";;;#ChavezVive;"367412958453694464";https://twitter.com/irenemarin/status/367412958453694464
AFPSUV;2013-08-13 17:43;0;0;"O Vencemos o Morimos! Optaremos por Vencer #ChavezVive";;;#ChavezVive;"367408473031450624";https://twitter.com/AFPSUV/status/367408473031450624
camobe2;2013-08-13 16:25;0;0;"#ChavezVive Honor y gloria al comandante supremo, viviremos y venceremos por siempre. 4:25pm";;;#ChavezVive;"367388918595190784";https://twitter.com/camobe2/status/367388918595190784
AmericaNuestro globovision;2013-08-13 16:09;0;0;"@globovision #NoVolveran #ChavezEsPatria #ChavezVive";;@globovision;#NoVolveran #ChavezEsPatria #ChavezVive;"367384928058478593";https://twitter.com/AmericaNuestro/status/367384928058478593
aliprisusa;2013-08-13 15:50;1;0;"Fraterno saludos camaradas==> . @legequaeso . @paisapo .@ZamuroROJO . @dollyandny . @alirior2008 . @anthony13A en contacto #CHAVEZVIVE !";;@legequaeso @paisapo @ZamuroROJO @dollyandny @alirior2008 @anthony13A;#CHAVEZVIVE;"367380252831399937";https://twitter.com/aliprisusa/status/367380252831399937
aliprisusa rojograman;2013-08-13 15:41;1;0;"Saludos .@ZamuroROJO #CHAVEZVIVE !";;@ZamuroROJO;#CHAVEZVIVE;"367377940159275008";https://twitter.com/aliprisusa/status/367377940159275008
aliprisusa Anvilard;2013-08-13 15:39;5;1;"Saludos==> @Anvilard @anamarguevara @DiazMelean @AlvaroPSUV @AAPA30 @aguilar1970 @apolo2600 @Arkangel_Rojo @chelo_112 #CHAVEZVIVE ! ABRAZO!";;@Anvilard @anamarguevara @DiazMelean @AlvaroPSUV @AAPA30 @aguilar1970 @apolo2600 @Arkangel_Rojo @chelo_112;#CHAVEZVIVE;"367377342655504385";https://twitter.com/aliprisusa/status/367377342655504385
GalvisPA;2013-08-13 15:33;0;0;"@OscarAguila11 TestoySigMsigues? #UnidosEnBatalla LuchemosPorLaPatriaGrande #ChávezVive";;@OscarAguila11;#UnidosEnBatalla #Ch;"367375879699042304";https://twitter.com/GalvisPA/status/367375879699042304
aliprisusa aliprisusa;2013-08-13 15:32;1;0;"@redchernobil @Maryen77 @Jamry_1993 #CHAVEZVIVE !";;@redchernobil @Maryen77 @Jamry_1993;#CHAVEZVIVE;"367375512026353664";https://twitter.com/aliprisusa/status/367375512026353664
elke2805;2013-08-13 14:27;0;0;"Cuando pensábamos que todo estaba perdido, allí apareció Chavez.La esperanza para los venezolanos... #ChavezVive";;;#ChavezVive;"367359358780592128";https://twitter.com/elke2805/status/367359358780592128
poli53;2013-08-13 14:25;0;0;". #ChavezVive . Es Tan Peligroso Ladrón con Pistola en mano. Que el Marchante del Mayorista con Lapiz detras de la Oreja y Precios Aumentados";;;#ChavezVive;"367358816104366080";https://twitter.com/poli53/status/367358816104366080
Lems__n1;2013-08-13 14:21;1;0;"@yddogomez Un gran saludo Bolivariano,Revolucionario y Chavista,para usted y sus seguidores #EntreChavistasNosSeguimos #ChavezVive";;@yddogomez;#EntreChavistasNosSeguimos #ChavezVive;"367357684409843712";https://twitter.com/Lems__n1/status/367357684409843712
paramaconic;2013-08-13 14:02;0;0;"#chavezvive #laluchasigue @maby80 @rosich13 http:// instagram.com/p/c9qsUtFZ-7/";;@maby80 @rosich13;#chavezvive #laluchasigue;"367353060559183872";https://twitter.com/paramaconic/status/367353060559183872
SolGomezMilano;2013-08-13 13:52;0;0;"Yo digo que sólo cambió de paisaje y para sentirlo vivo llevo un poco de su vida dentro de mi guitarra #ChavezVive @OlaBolivariana";;@OlaBolivariana;#ChavezVive;"367350479228907521";https://twitter.com/SolGomezMilano/status/367350479228907521
ChavEZocialismo;2013-08-13 13:09;0;0;"Nadie piensa que se ha ido, fue un momentico a la misa Y va a volver con Sandino, con el Che, Martí y Bolívar #ChavezVive";;;#ChavezVive;"367339761217703936";https://twitter.com/ChavEZocialismo/status/367339761217703936
alcaLosTaques;2013-08-13 12:21;3;0;"Viviendas dignas y espacios libres de ocio, fueron las premisas de Chávez y el @AlcaldePepe cumple #ChavezVive http:// ow.ly/i/2RQif";;@AlcaldePepe;#ChavezVive;"367327475560636416";https://twitter.com/alcaLosTaques/status/367327475560636416
alcaLosTaques;2013-08-13 12:20;4;0;"¡El @alcaldepepe ha levantado hogares! gracias a aportes de materiales de construcción que ha dado durante su gestión #ChavezVive ...";;@alcaldepepe;#ChavezVive;"367327213626331136";https://twitter.com/alcaLosTaques/status/367327213626331136
HACEDORESonido;2013-08-13 12:07;0;0;"“¡Somos todos o no hay Patria, sociedad ni futuro!” H. Chávez #InclusiónSocial #ChávezVive pic.twitter.com/6snRfCd2tF";;;#Inclusi #Ch;"367323915002986496";https://twitter.com/HACEDORESonido/status/367323915002986496
MHANSSUR;2013-08-13 11:40;0;0;"Presidente @NicolasMaduro cuando seda la palabra a un camarada, porfavor, permitalé terminar su idea o explicación!! Gracias! #ChavezVive";;@NicolasMaduro;#ChavezVive;"367317288262713345";https://twitter.com/MHANSSUR/status/367317288262713345
pastora_tovar MireyaVsquez1;2013-08-13 11:33;0;0;"@MireyaVsquez1 @Carlosrp69 sin Socialismo no hay vida! Luchemos Unidos por aquellos q estan perdidos y no entienden! #TROPA #ChavezVive";;@MireyaVsquez1 @Carlosrp69;#TROPA #ChavezVive;"367315563481419776";https://twitter.com/pastora_tovar/status/367315563481419776
RoiPSUV;2013-08-13 10:33;0;1;"Asumiendo hoy una nueva tarea para la Revolución. #ChávezVive";;;#Ch;"367300452674965504";https://twitter.com/RoiPSUV/status/367300452674965504
ZuzanTabet;2013-08-13 10:18;0;0;"#Chavez : #FelizCumpleañosComandanteFidel !! #JuventudBatallaPorElFuturo @chavezcandanga @Maby80@AmoLaTropa #chavezvive pic.twitter.com/K1XqKjecQe";;@chavezcandanga @Maby80 @AmoLaTropa;#Chavez #FelizCumplea #JuventudBatallaPorElFuturo #chavezvive;"367296586637778944";https://twitter.com/ZuzanTabet/status/367296586637778944
Chaly2222 RaquelillaJ;2013-08-13 09:21;1;1;"@RaquelillaJ @MORRIS1A1 @alegriamasri @rettiut @alejandrosauce @JOSEANGELPINTOX @LAPICITOROJITO @davidenfer Feliz Día #FF #ChavezVive";;@RaquelillaJ @MORRIS1A1 @alegriamasri @rettiut @alejandrosauce @JOSEANGELPINTOX @LAPICITOROJITO @davidenfer;#FF #ChavezVive;"367282349215846400";https://twitter.com/Chaly2222/status/367282349215846400
xiomaracarla67;2013-08-13 09:02;0;0;"#TELESURTV LA ERA ESTÁ PARIENDO UN CORAZÓN Y SEGUIREMOS A LÍDERES COMO #FELIZ87FIDEL Y #CHÁVEZVIVE #MADURODALE";;;#TELESURTV #FELIZ87FIDEL #CH #MADURODALE;"367277574562390017";https://twitter.com/xiomaracarla67/status/367277574562390017
perla1z_88;2013-08-13 08:48;0;0;"#ChavezVive #PorAmorAChavezVamosAGanar";;;#ChavezVive #PorAmorAChavezVamosAGanar;"367273906534498305";https://twitter.com/perla1z_88/status/367273906534498305
CTCHELAM;2013-08-13 08:44;0;0;"@DrodriguezMinci Desde el pasado lunes 05 de agosto no se nos permite el acceso a la institución. Necesitamos su apoyo. #ChávezVive";;@DrodriguezMinci;#Ch;"367273030310838272";https://twitter.com/CTCHELAM/status/367273030310838272
randybravo19132;2013-08-13 08:21;0;0;"Obra en #revolucion #chavezvive pic.twitter.com/gvhlhgIMDj";;;#revolucion #chavezvive;"367267204267380737";https://twitter.com/randybravo19132/status/367267204267380737
Rosalinda_4F;2013-08-13 07:43;3;1;"Palestina acusa a Israel de entorpecer diálogo de paz mediante expansión residencial: Las autorid... http:// bit.ly/1cx2Mpe #ChávezVive";;;#Ch;"367257573822447617";https://twitter.com/Rosalinda_4F/status/367257573822447617
Rosalinda_4F;2013-08-13 07:43;0;0;"Accidente aéreo en Brasil deja a dos pilotos muertos: Dos oficiales de la Fuerza Aérea Brasileña ... http:// bit.ly/1cx2Mpa #ChávezVive";;;#Ch;"367257572815798272";https://twitter.com/Rosalinda_4F/status/367257572815798272
Rosalinda_4F;2013-08-13 07:43;0;0;"Kerry llega a Brasil en medio de descontento popular: La visita de Kerry tiene como objetivo calm... http:// bit.ly/1cx2Mp8 #ChávezVive";;;#Ch;"367257572044050432";https://twitter.com/Rosalinda_4F/status/367257572044050432
Rosalinda_4F;2013-08-13 07:43;0;0;"Francia: Musulmanes marcharon este lunes contra islamofobia en Vénissieux: Durante la marcha de s... http:// bit.ly/15yS8EE #ChávezVive";;;#Ch;"367257571486208002";https://twitter.com/Rosalinda_4F/status/367257571486208002
ZuzanTabet;2013-08-13 07:42;0;0;"#ChavezLiderEternoLas tres "C del liderazgo son Consideración, Cuidado y Cortesía. Sea educado con todos” #JuventudDelPsuv #chavezvive !";;;#ChavezLiderEternoLas #JuventudDelPsuv #chavezvive;"367257325989789696";https://twitter.com/ZuzanTabet/status/367257325989789696
Rosalinda_4F;2013-08-13 01:21;0;0;"Ascienden a 21 los muertos por explosión en provincia de Rosario: Telesur / La Radio del Sur Desd... http:// bit.ly/14rpQf1 #ChávezVive";;;#Ch;"367161503201243136";https://twitter.com/Rosalinda_4F/status/367161503201243136
yskojeda;2013-08-13 01:19;0;0;"@fidelcastro "Feliz Onomástico" Cmdte Fidel en sus 87 años gracias por todo tu apoyo con nuestro Cmdte Hugo Chávez "Feliz Día" #ChavezVive .";;@fidelcastro;#ChavezVive;"367160841231024128";https://twitter.com/yskojeda/status/367160841231024128
Daniells_LG;2013-08-13 00:55;0;0;"Recomiendo los Tremendos TIPS . @ArenasProfesor @arenasprofesor1 Viva nuestro querido . @chavezcandanga #ChavezVive @NicolasMaduro Sigue!";;@ArenasProfesor @arenasprofesor1 @chavezcandanga @NicolasMaduro;#ChavezVive;"367154906169212930";https://twitter.com/Daniells_LG/status/367154906169212930
JoseAlberto_173;2013-08-13 00:22;0;0;"Fidel Feliz Cumpleaños... Estudiando a Fidel asi aprenderemos de el #ChavezVive";;;#ChavezVive;"367146530823614464";https://twitter.com/JoseAlberto_173/status/367146530823614464
AlbisBenitez;2013-08-13 00:20;0;0;"Amigos y Amigas d la #TROPA MILLONES Y MILLONAS HASTA HOY ME LLEGÓ EL SALDO pero igual estoy desd mi mundo real dando la batalla #CHÁVEZVIVE";;;#TROPA #CH;"367146090132279296";https://twitter.com/AlbisBenitez/status/367146090132279296
nacholuchador66;2013-08-13 00:14;0;0;"Feliz noche a todos los camaradas de la Patria grande... #Chavezvive ...con #Maduroseguiremosvenciendo ....Con candidatos sin imposición";;;#Chavezvive #Maduroseguiremosvenciendo;"367144492005982208";https://twitter.com/nacholuchador66/status/367144492005982208
RMENDEZC;2013-08-12 21:48;1;0;"@eslandesoficial excelente el jugo de piña lo recomiendo! espero el de patilla!!! #chavezvive";;@eslandesoficial;#chavezvive;"367107954647908352";https://twitter.com/RMENDEZC/status/367107954647908352
90millasxhora MariaElePerez;2013-08-12 20:56;0;0;"@MariaElePerez una ñinguita pues! Tremenda obra de ingeniería. Posible solo en revolución. Saludos a la hermosa camarada #ChavezVive";;@MariaElePerez;#ChavezVive;"367094687691440128";https://twitter.com/90millasxhora/status/367094687691440128
jpsuvpampanito CBolivarChavez;2013-08-12 20:06;0;0;"@CBolivarChavez deberian de comenzar con los candidatos de @hugocabezas78 en el Edo #Trujillo todos una cuerda de corruptos! #ChavezVive";;@CBolivarChavez @hugocabezas78;#Trujillo #ChavezVive;"367082293376327680";https://twitter.com/jpsuvpampanito/status/367082293376327680
jesus_nemecio VzlaElPatriota;2013-08-12 19:45;1;0;"@ElPatriota_Vzla con todo compatriota #ChavezVive";;@ElPatriota_Vzla;#ChavezVive;"367076997391847424";https://twitter.com/jesus_nemecio/status/367076997391847424
vaneyeca1;2013-08-12 19:35;7;1;"Gracias a todos mis seguidores, amigos a todos les aprecio y quiero mucho siempre estoy pidiendo a Dios por todos sigamos JUNTOS #ChavezVive";;;#ChavezVive;"367074272788754434";https://twitter.com/vaneyeca1/status/367074272788754434
dannymartinez60 Chaly2222;2013-08-12 19:01;5;0;"@22Chaly No tengo duda que la revolución llego para quedarse, éxito camarada!!Miserables hay en todos lugares. #ChávezVive";;@22Chaly;#Ch;"367065836999409664";https://twitter.com/dannymartinez60/status/367065836999409664
AzuajeLuisa;2013-08-12 18:45;0;0;"@susana878 Camarada APOYO del verbo Apoyar! A Pollo NO existe! #ChavezVive";;@susana878;#ChavezVive;"367061693089996800";https://twitter.com/AzuajeLuisa/status/367061693089996800
Gatuchavez globovision;2013-08-12 18:44;0;0;"@globovision Cada vez q escucho algo como esto d un Cura me doy la razón x no creer q ese Dios q ellos dicen representar existe. #ChavezVive";;@globovision;#ChavezVive;"367061480786509824";https://twitter.com/Gatuchavez/status/367061480786509824
bethaolfi;2013-08-12 18:39;0;0;"La juventud presente en el parque del oeste con el presidente @NicolasMaduro apoyando la revolución y el socialismo señores #CHAVEZVIVE";;@NicolasMaduro;#CHAVEZVIVE;"367060348983320576";https://twitter.com/bethaolfi/status/367060348983320576
crach7000;2013-08-12 18:36;0;0;"#Tropa Fidel cumple mañana! buena la ocasión para pensar en como sostener la revolución! #ChávezVive @la_iguanatv pic.twitter.com/zxdfiDJawb";;@la_iguanatv;#Tropa #Ch;"367059642511138816";https://twitter.com/crach7000/status/367059642511138816
florentinorojo;2013-08-12 17:59;0;0;"Reporte Confidencial :Vengo Con Soluciones Para Mariño: . @DanteRivasQ http://www. reporteconfidencial.info/noticia/320008 5/vengo-con-soluciones-para-marino/#.Uglg13jokmo.twitter … ¡Derecho a triunfar! #ChavezVive #LaLuchaSigue";;@DanteRivasQ;# #ChavezVive #LaLuchaSigue;"367050319252832256";https://twitter.com/florentinorojo/status/367050319252832256
AzuajeLuisa mary_sanv;2013-08-12 17:58;0;0;"@mary_sanv Gracias Camarada! Si Todos Somos Chavez,Tratemos Todos d Ser Como El. #CHAVEZVIVE";;@mary_sanv;#CHAVEZVIVE;"367050010200113152";https://twitter.com/AzuajeLuisa/status/367050010200113152
katy_lara;2013-08-12 17:31;0;0;"@jdavidcabello de Batalla en Batalla y de Victoria y Victoria...Trabajando para la Patria que queremos #ChavezVive pic.twitter.com/jkGdoaMYnU";;@jdavidcabello;#ChavezVive;"367043310646349824";https://twitter.com/katy_lara/status/367043310646349824
bachacochivo;2013-08-12 16:41;0;0;"Sigan delegando tareas y Sigan creyendo!!! No se ocupen nunca!!! #ChavezVive ...y es vecino de #Elvis y #KurtCobain ...sigan Creyendo!!!";;;#ChavezVive #Elvis #KurtCobain;"367030488117936129";https://twitter.com/bachacochivo/status/367030488117936129
camobe2;2013-08-12 16:25;0;0;"#ChavezVive Honor y gloria al comandante supremo, viviremos y venceremos por siempre. 4:25pm";;;#ChavezVive;"367026503739256832";https://twitter.com/camobe2/status/367026503739256832
cruzreych;2013-08-12 16:22;7;1;"Soy #cHAVISTA Y Qué?? Soy #Sandinista y Qué? @salprez77 #FSLN @ForoCandanga #TROPA @_IZQUIERDA_ @TropaChavista4F @RevoPacifista #CHAVEZVIVE";;@salprez77 @ForoCandanga @_IZQUIERDA_ @TropaChavista4F @RevoPacifista;#cHAVISTA #Sandinista #FSLN #TROPA #CHAVEZVIVE;"367025937872732161";https://twitter.com/cruzreych/status/367025937872732161
cruzreych;2013-08-12 16:11;1;0;"#ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive @ForoChavista @salprez77 @TropaChavista4F";;@ForoChavista @salprez77 @TropaChavista4F;#ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive #ChavezVive;"367023147192553472";https://twitter.com/cruzreych/status/367023147192553472
salprez77;2013-08-12 16:09;13;0;"Estimada Familia de Izquierda les presentamos el Vídeo: CHAVEZ LATE EN MI CORAZÓN. Desde Nic para Venezuela&el Mundo. #ChavezVive";;;#ChavezVive;"367022576142254080";https://twitter.com/salprez77/status/367022576142254080
alcaLosTaques;2013-08-12 15:37;2;0;"Para dignificar la vida de los vecinos el @AlcadePepe ha entregado enseres a mas de 100 flias en el 2013 #ChavezVive http:// ow.ly/i/2Rl62";;@AlcadePepe;#ChavezVive;"367014592095858689";https://twitter.com/alcaLosTaques/status/367014592095858689
Paolavvelasquez;2013-08-12 15:35;0;0;"El Jueves será mi infierno, me pondrán los brackets en los dientes de abajo. Paola morirá #ChávezVive #LaLuchaSigue";;;#Ch #LaLuchaSigue;"367014090012504064";https://twitter.com/Paolavvelasquez/status/367014090012504064
AbrazoRebelde;2013-08-12 13:29;0;0;"#ChavezVive Solo en Revolución: Egresados 528 privados de libertad en I promoción de las misiones Robinson y Rivas... http:// bit.ly/19o61y6";;;#ChavezVive;"366982169446457344";https://twitter.com/AbrazoRebelde/status/366982169446457344
