username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
leriemil;2017-03-30 19:52;0;0;"#GolpedeEstadoEnVenezuela #SOSVenezuela";;;#GolpedeEstadoEnVenezuela #SOSVenezuela;"847597399291944960";https://twitter.com/leriemil/status/847597399291944960
soleaceituno;2017-03-30 19:51;13;6;"Como chilena aplaudo su decisión Ojalá nuestro Gobierno hiciera lo mismo!!! #SosVenezuela https:// twitter.com/ppkamigo/statu s/847509062786760704 …";;;#SosVenezuela;"847597283650752512";https://twitter.com/soleaceituno/status/847597283650752512
FranW16;2017-03-30 19:51;0;0;"Si eres chavista reclama al PSUV, si eres opositor reclamen a la MUD , alcen su voz!exijan tener un mejor país! #sosvenezuela";;;#sosvenezuela;"847597105438969860";https://twitter.com/FranW16/status/847597105438969860
cbriquet;2017-03-30 19:51;0;0;"Oposição da Venezuela denuncia #golpedeEstado http:// brasil.elpais.com/brasil/2017/03 /30/internacional/1490848414_081004.html?id_externo_rsoc=TW_CC … #ResistenciaVzla #foraMaduro #SOSVenezuela";;;#golpedeEstado #ResistenciaVzla #foraMaduro #SOSVenezuela;"847597062107660288";https://twitter.com/cbriquet/status/847597062107660288
JennyAvila;2017-03-30 19:49;0;0;"Delincuentes secuestraron un Gobierno. Es un peligro MUNDIAL!! #SosVenezuela @Almagro_OEA2015 @OEA_oficial @OEA_Cyber @marcorubio https:// twitter.com/guarito_21/sta tus/847514828835053568 …";;@Almagro_OEA2015 @OEA_oficial @OEA_Cyber @marcorubio;#SosVenezuela;"847596797287690240";https://twitter.com/JennyAvila/status/847596797287690240
Yela01;2017-03-30 19:48;0;0;"#OtroGolpeDeEstadoEnVenezuela Another coup d'etat in Venezuela #SOSVenezuela https:// twitter.com/liliantintori/ status/847485635371728897 …";;;#OtroGolpeDeEstadoEnVenezuela #SOSVenezuela;"847596376422846464";https://twitter.com/Yela01/status/847596376422846464
AnniRondon;2017-03-30 19:47;0;0;"Hasta cuandooooo??? #EleccionesYa #SosVenezuela #Respeto #Venezuela #noalgolpedeestado https://www. instagram.com/p/BSR_7jqjF4v/";;;#EleccionesYa #SosVenezuela #Respeto #Venezuela #noalgolpedeestado;"847596071459094528";https://twitter.com/AnniRondon/status/847596071459094528
MysoreDiaz;2017-03-30 19:47;1;1;"#SOSVenezuela";;;#SOSVenezuela;"847596066438606852";https://twitter.com/MysoreDiaz/status/847596066438606852
RicardoAngela26;2017-03-30 19:45;0;0;"#queelmundolosepa #loshonestossomosmas #SosVenezuela #ayuda #venezuelalibre #venezuelaencrisis #VenezuelaEnDictadura https:// twitter.com/CaraotaDigital /status/847593281990959104 …";;;#queelmundolosepa #loshonestossomosmas #SosVenezuela #ayuda #venezuelalibre #venezuelaencrisis #VenezuelaEnDictadura;"847595641228460033";https://twitter.com/RicardoAngela26/status/847595641228460033
Troyagaa;2017-03-30 19:43;0;0;"Necesitamos la reacción y el apoyo del hemisferio para salir del narco-regimen de Maduro! #SOSVenezuela #350Ya No + dictadura! https:// twitter.com/MariaCorinaYA/ status/847594303681687557 …";;;#SOSVenezuela #350Ya;"847595203250839552";https://twitter.com/Troyagaa/status/847595203250839552
Javi__03;2017-03-30 19:43;44;20;"#Perú retira "de manera definitiva" a su embajador en #Venezuela #Bachelet debe actuar de igual modo #SOSVenezuela #PrayForVenezuela";;;#Per #Venezuela #Bachelet #SOSVenezuela #PrayForVenezuela;"847595113232596996";https://twitter.com/Javi__03/status/847595113232596996
delgadomaite;2017-03-30 19:41;32;22;"#sosvenezuela #Repost @hcapriles ・・・ @ameliabelisario https://www. instagram.com/p/BSR_SrNgMsD/";;@hcapriles @ameliabelisario;#sosvenezuela #Repost;"847594714778009602";https://twitter.com/delgadomaite/status/847594714778009602
SoyJesusJ;2017-03-30 19:39;0;1;"Hoy es un dia que exige que levantemos nuestras voces en defensa de la democracia #SOSVenezuela";;;#SOSVenezuela;"847594098408255488";https://twitter.com/SoyJesusJ/status/847594098408255488
yuleidisfa;2017-03-30 19:39;0;0;"Golpe de Estado que indignante, aunque LA verdad no me sorprende lo que El Presidente y su grupo esta haciendo #SOSvenezuela";;;#SOSvenezuela;"847594084772569088";https://twitter.com/yuleidisfa/status/847594084772569088
Josue_Moya83;2017-03-30 19:36;0;0;"@AndresVelasqz @JOSELPRAT . Con nuestros lideres creemos en una mejor venezuela si se puede Dios sera nuestro guia #SOSvenezuela";;@AndresVelasqz @JOSELPRAT;#SOSvenezuela;"847593367865307137";https://twitter.com/Josue_Moya83/status/847593367865307137
cabreraosman;2017-03-30 19:33;0;0;"Golpe de Estado...Y porque ellos son arrechos el tsj nombra a Maduro Emperador todopoderoso a de #Venezuela #BastaYA #SosVenezuela";;;#Venezuela #BastaYA #SosVenezuela;"847592607018569729";https://twitter.com/cabreraosman/status/847592607018569729
maspaja;2017-03-30 19:31;0;0;"Van dos (Perú )RT @nakamartinez : #SOSVenezuela Gracias, hermanos de #CostaRica !!!!!!! pic.twitter.com/BMpKhnWz8R";;@nakamartinez;#SOSVenezuela #CostaRica;"847592080079818752";https://twitter.com/maspaja/status/847592080079818752
charlielopezm;2017-03-30 19:30;0;0;"#SOSVenezuela https:// twitter.com/Almagro_OEA201 5/status/847540393193426944 …";;;#SOSVenezuela;"847591773413277696";https://twitter.com/charlielopezm/status/847591773413277696
alvaradojesus1;2017-03-30 19:29;0;0;"Ahora sí le llamamos dictadura o seguimos fingiendo democracia? #SOSVenezuela";;;#SOSVenezuela;"847591668178137088";https://twitter.com/alvaradojesus1/status/847591668178137088
LheRfe;2017-03-30 19:28;1;0;"Santos/Holguin cómplices d @NicolasMaduro #Abril1ALaCalle #SosVenezuela #ALaCalle1deAbril #ALaCalleSantosRenuncie #Venezuela #SantosRenuncie pic.twitter.com/GRMfWzzNmm";;@NicolasMaduro;#Abril1ALaCalle #SosVenezuela #ALaCalle1deAbril #ALaCalleSantosRenuncie #Venezuela #SantosRenuncie;"847591472912314368";https://twitter.com/LheRfe/status/847591472912314368
Beatrizmartinme;2017-03-30 19:28;0;0;"Siempre lo he dicho, orar y luchar , luchar y orar, los que estamos lejos con la información en momentos como estos #SosVenezuela";;;#SosVenezuela;"847591278791598082";https://twitter.com/Beatrizmartinme/status/847591278791598082
JeffCivira;2017-03-30 19:27;0;0;"#Repost minerva30001 with @repostapp ・・・ #SOSVenezuela por todos nuestros compatriotas que… https://www. instagram.com/p/BSR9sEkF53x/";;@repostapp;#Repost #SOSVenezuela;"847591146649997313";https://twitter.com/JeffCivira/status/847591146649997313
CastellEd;2017-03-30 19:27;1;0;"#SosVenezuela en Narco Dictadura. https:// twitter.com/AlanGarciaPeru /status/847514599444398081 …";;;#SosVenezuela;"847591044963332096";https://twitter.com/CastellEd/status/847591044963332096
sazas;2017-03-30 19:24;0;1;"Golpe de Estado en Venezuela. #SosVenezuela #sosvzla";;;#SosVenezuela #sosvzla;"847590358921957376";https://twitter.com/sazas/status/847590358921957376
DonaVida_;2017-03-30 19:23;0;0;"Venezuela: deputados de oposição são agredidos em protestos #SOSVenezuela http:// veja.abril.com.br/mundo/venezuel a-deputados-de-oposicao-sao-agredidos-em-protestos/ … via @VEJA";;@VEJA;#SOSVenezuela;"847590219394297857";https://twitter.com/DonaVida_/status/847590219394297857
gracimou;2017-03-30 19:23;0;0;"#sosvenezuela https:// twitter.com/Lanataenel13/s tatus/847557777769746432 …";;;#sosvenezuela;"847590208849805313";https://twitter.com/gracimou/status/847590208849805313
eveliagauna;2017-03-30 19:23;0;0;"WE NEED HELP... #SOSVENEZUELA";;;#SOSVENEZUELA;"847590082597064704";https://twitter.com/eveliagauna/status/847590082597064704
Floryrs_;2017-03-30 19:22;0;0;"Mi voto se respeta #SosVenezuela #EstoEsDictadura";;;#SosVenezuela #EstoEsDictadura;"847589758763241473";https://twitter.com/Floryrs_/status/847589758763241473
sembrandoideas;2017-03-30 19:21;0;0;"A/A: @realDonaldTrump @marcorubio @OEA_oficial @ONU_es @JuanManSantos @mauriciomacri @NoticiasRCN @soyfdelrincon @CNNEE @WSJ #SosVenezuela . https:// twitter.com/pburelli/statu s/847552924162990080 …";;@realDonaldTrump @marcorubio @OEA_oficial @ONU_es @JuanManSantos @mauriciomacri @NoticiasRCN @soyfdelrincon @CNNEE @WSJ;#SosVenezuela;"847589660528431110";https://twitter.com/sembrandoideas/status/847589660528431110
fucknggenius;2017-03-30 19:21;0;0;"#ULTIMAHORA sin congreso no hay democracia. Simple. #Venezuela #SosVenezuela";;;#ULTIMAHORA #Venezuela #SosVenezuela;"847589531134169088";https://twitter.com/fucknggenius/status/847589531134169088
bynelzo;2017-03-30 19:20;0;0;"El #SOSVenezuela es para nosotros mismos los vzlanos. Por favor vamos a protestar. No dejemos morir nuestra democracia";;;#SOSVenezuela;"847589452415459328";https://twitter.com/bynelzo/status/847589452415459328
GabrielF_SLZ;2017-03-30 19:20;0;0;"Secretário da #OEA denuncia #Golpe na Venezuela e defende reunião http:// internacional.estadao.com.br/noticias/geral ,secretario-da-oea-denuncia-golpe-na-venezuela-e-defende-reuniao,70001720839 … #SOSVenezuela pic.twitter.com/2xnCwg8Pws";;;#OEA #Golpe #SOSVenezuela;"847589423508320256";https://twitter.com/GabrielF_SLZ/status/847589423508320256
trendinaliaVE;2017-03-30 19:20;0;0;"⒍ Gobierno de Perú ⒎ #SOSVenezuela ⒏ La Asamblea Nacional ⒐ María Corina Machado ⒑ #ANEnDesacato 2017/3/30 18:41 VET";;;#SOSVenezuela #ANEnDesacato;"847589274304135168";https://twitter.com/trendinaliaVE/status/847589274304135168
IsaMCas;2017-03-30 19:20;0;0;"#SosVenezuela #Madurazo https:// twitter.com/earisteguieta/ status/847503405606096896 …";;;#SosVenezuela #Madurazo;"847589254523912192";https://twitter.com/IsaMCas/status/847589254523912192
1elvispadilla;2017-03-30 19:19;0;0;"#SOSVenezuela . Ante enésimo Golpe de Estado de la dictadura comunista. #OEA #CartaDemocratica pic.twitter.com/0oG1tjihif";;;#SOSVenezuela #OEA #CartaDemocratica;"847589210894848000";https://twitter.com/1elvispadilla/status/847589210894848000
nakamartinez;2017-03-30 19:18;38;23;"#SOSVenezuela Gracias, hermanos de #CostaRica !!!!!!! pic.twitter.com/khJJcF23hT";;;#SOSVenezuela #CostaRica;"847588921852735488";https://twitter.com/nakamartinez/status/847588921852735488
florelba_diaz;2017-03-30 19:18;0;0;"@Almagro_OEA2015 #SOSVenezuela pic.twitter.com/roFRDdrjOz";;@Almagro_OEA2015;#SOSVenezuela;"847588915779432449";https://twitter.com/florelba_diaz/status/847588915779432449
Jaasiis;2017-03-30 19:18;0;0;"#SOSVenezuela auxilio que hay que pedir para que intervengan a este gobierno >:( y los saquen y ya! nos quiten este KARMA!";;;#SOSVenezuela;"847588794551463936";https://twitter.com/Jaasiis/status/847588794551463936
florelba_diaz;2017-03-30 19:17;0;0;"@marcorubio #SOSVenezuela pic.twitter.com/NyJnAnLLoJ";;@marcorubio;#SOSVenezuela;"847588749559160832";https://twitter.com/florelba_diaz/status/847588749559160832
Class987FM;2017-03-30 19:17;1;0;"#ClassInforma #Venezuela #SOSVenezuela https:// twitter.com/jose_zavarce/s tatus/847486379273535488 …";;;#ClassInforma #Venezuela #SOSVenezuela;"847588727300009984";https://twitter.com/Class987FM/status/847588727300009984
florelba_diaz;2017-03-30 19:17;0;0;"@marcorubio #SOSVenezuela pic.twitter.com/HZlJyepO3x";;@marcorubio;#SOSVenezuela;"847588684224507904";https://twitter.com/florelba_diaz/status/847588684224507904
trendinaliaVE;2017-03-30 19:17;0;0;"#SOSVenezuela acaba de convertirse en TT ocupando la 7ª posición en Venezuela. Más en http://www. trendinalia.com/twitter-trendi ng-topics/venezuela/venezuela-today.html … pic.twitter.com/ARTku13kHA";;;#SOSVenezuela;"847588509099503616";https://twitter.com/trendinaliaVE/status/847588509099503616
ManuelArandia;2017-03-30 19:17;0;0;"Mis hermanos Venezolanos, todos juntos tenemos que lograr rescatar Nuestra Venezuela! #SOSVENEZUELA";;;#SOSVENEZUELA;"847588499264032768";https://twitter.com/ManuelArandia/status/847588499264032768
florelba_diaz;2017-03-30 19:16;0;0;"@RosLehtinen #SOSVenezuela pic.twitter.com/ZpmIT2NkGT";;@RosLehtinen;#SOSVenezuela;"847588496390934528";https://twitter.com/florelba_diaz/status/847588496390934528
reludi;2017-03-30 19:16;0;0;"#SosVenezuela trending topic!";;;#SosVenezuela;"847588465650933760";https://twitter.com/reludi/status/847588465650933760
florelba_diaz;2017-03-30 19:16;0;0;"@RosLehtinen #SOSVenezuela pic.twitter.com/h2uztqYNuC";;@RosLehtinen;#SOSVenezuela;"847588434533384192";https://twitter.com/florelba_diaz/status/847588434533384192
MaferBriceno;2017-03-30 19:16;1;0;"Estamos cerca Robertico! Es el momento de que estalle esto, necesitamos más que nunca el apoyo mundial. #DICTADURA #SosVenezuela";;;#DICTADURA #SosVenezuela;"847588382956032000";https://twitter.com/MaferBriceno/status/847588382956032000
JocEdu;2017-03-30 19:14;0;0;"Ya en Venezuela es oficial el Golpe de Estado @OEA_oficial PODEMOS activar la Carta Democrática o necesitan algo más ? #sosVenezuela";;@OEA_oficial;#sosVenezuela;"847587964570009603";https://twitter.com/JocEdu/status/847587964570009603
erick_rozo;2017-03-30 19:14;0;0;"#SOSVenezuela https:// twitter.com/almagro_oea201 5/status/847540393193426944 …";;;#SOSVenezuela;"847587837134479360";https://twitter.com/erick_rozo/status/847587837134479360
ManuelArandia;2017-03-30 19:13;0;0;"Me noto mucho más preocupado por la situación que esta viviendo nuestra Venezuela el dia de hoy, #SOSVENEZUELA LatinoAmerica HELP!!!";;;#SOSVENEZUELA;"847587542744547328";https://twitter.com/ManuelArandia/status/847587542744547328
Marianfervi;2017-03-30 19:12;0;0;"#VenezuelaContraLaDictadura #SosVenezuela";;;#VenezuelaContraLaDictadura #SosVenezuela;"847587479133847554";https://twitter.com/Marianfervi/status/847587479133847554
valdes_ramon23;2017-03-30 19:12;0;0;"Ya tuitearon #SOSVenezuela ?";;;#SOSVenezuela;"847587453674409984";https://twitter.com/valdes_ramon23/status/847587453674409984
shajora;2017-03-30 19:12;1;0;"Compro salbutamol. Paciente con problemas respiratorios. #SosVenezuela @Almagro_OEA2015 @MariaCorinaYA @NituPerez pic.twitter.com/N24vAOwHwT";;@Almagro_OEA2015 @MariaCorinaYA @NituPerez;#SosVenezuela;"847587443813400576";https://twitter.com/shajora/status/847587443813400576
JuliaTaleS;2017-03-30 19:11;1;1;"#SosVenezuela violencia sin fin";;;#SosVenezuela;"847587129039306752";https://twitter.com/JuliaTaleS/status/847587129039306752
FTorrealbaA;2017-03-30 19:11;0;0;"#AFP . La dernier, Le haut tribunal de justice de la Venezuela à dissous l'assemblée nationale. #sosvenezuela";;;#AFP #sosvenezuela;"847587125604356097";https://twitter.com/FTorrealbaA/status/847587125604356097
lizder_arango;2017-03-30 19:09;0;0;"No se dan cuenta de que el Gob está ganando? nos están aislando del mundo! dependemos de la comunidad internacional!! #SOSVenezuela";;;#SOSVenezuela;"847586660728569856";https://twitter.com/lizder_arango/status/847586660728569856
AleBxGirl;2017-03-30 19:09;0;0;"Dios ayudanos a salir de esta gran controversia #SOSVenezuela :(";;;#SOSVenezuela;"847586523587293184";https://twitter.com/AleBxGirl/status/847586523587293184
pathsalazar;2017-03-30 19:09;0;0;"La gente vive en la fantasía,está llena de morbo y tiene los valores y las prioridades en OFF, no es sólo #sosvenezuela es #sosvenezolanos .";;;#sosvenezuela #sosvenezolanos;"847586507519078401";https://twitter.com/pathsalazar/status/847586507519078401
sendamodernista;2017-03-30 19:08;0;0;"La MUD colabora porque ellos también reciben sus comisiones #golpedeestadovenezuela #sosvenezuela https:// twitter.com/JoseAGuerra/st atus/847519992623087619 …";;;#golpedeestadovenezuela #sosvenezuela;"847586297766191109";https://twitter.com/sendamodernista/status/847586297766191109
luymer;2017-03-30 19:08;0;0;"#fueramaduro #dictadura #hell #sos #sosvenezuela #libertad #hdp #chavistas #uribe #autogolpe … https://www. instagram.com/p/BSR7dcZD39u/";;;#fueramaduro #dictadura #hell #sos #sosvenezuela #libertad #hdp #chavistas #uribe #autogolpe;"847586241608548352";https://twitter.com/luymer/status/847586241608548352
montiyo;2017-03-30 19:07;0;0;"@ElPoliTwico @OEA_oficial #SOSVENEZUELA";;@ElPoliTwico @OEA_oficial;#SOSVENEZUELA;"847586170838147073";https://twitter.com/montiyo/status/847586170838147073
nakamartinez;2017-03-30 19:07;43;35;"#SOSVenezuela Gracias, hermanos de #Perú !!!!!!! pic.twitter.com/dJbtMHHdmS";;;#SOSVenezuela #Per;"847586079871860741";https://twitter.com/nakamartinez/status/847586079871860741
rosamarin9512;2017-03-30 19:07;0;0;"#SOSVenezuela https:// twitter.com/ppkamigo/statu s/847509062786760704 …";;;#SOSVenezuela;"847586031574540288";https://twitter.com/rosamarin9512/status/847586031574540288
yvlitza;2017-03-30 19:06;0;0;"La gente muere por hacer colas interminables para comprar harina pan. Maduro baila salsa. #SOSVenezuela https:// twitter.com/MariaCorinaYA/ status/847567064046940160 …";;;#SOSVenezuela;"847585972908810240";https://twitter.com/yvlitza/status/847585972908810240
ClaudeLuca_;2017-03-30 19:06;1;0;"@POTUS @MichelTemer @mauriciomacri @marcorubio #SOSVenezuela https:// twitter.com/MariaCorinaYA/ status/847501219165642752 …";;@POTUS @MichelTemer @mauriciomacri @marcorubio;#SOSVenezuela;"847585883360460801";https://twitter.com/ClaudeLuca_/status/847585883360460801
AmayaFredmy19;2017-03-30 19:06;0;0;"We can do it... #unitedstates #usa with us #Venezuela #sosvenezuela … https://www. instagram.com/p/BSR7RmyDR3D/";;;#unitedstates #usa #Venezuela #sosvenezuela;"847585838104027137";https://twitter.com/AmayaFredmy19/status/847585838104027137
ArnaldoChinex;2017-03-30 19:06;0;0;"#autogolpe #golpedeestado #sosvenezuela https://www. instagram.com/p/BSR7Q42B-AM/";;;#autogolpe #golpedeestado #sosvenezuela;"847585809666424833";https://twitter.com/ArnaldoChinex/status/847585809666424833
carlajpg;2017-03-30 19:06;0;1;"i just want to say FUCK nicolás maduro #SOSVenezuela";;;#SOSVenezuela;"847585796223905793";https://twitter.com/carlajpg/status/847585796223905793
marialesierrab;2017-03-30 19:05;2;0;"#SOSVENEZUELA Golpe de estado a la voluntad de 14 Millones de Venezolanos pic.twitter.com/Z8eLSa3o8A";;;#SOSVENEZUELA;"847585722215354369";https://twitter.com/marialesierrab/status/847585722215354369
Cinthyana;2017-03-30 19:05;1;0;"#SoSVENEZUELA #VenezuelaAgoniza o actuamos CONTUNDENTE EFICAZ EFICIENTE DWTWRMINANTE Y SOSTENIDAMENTE O PERDEMOS NUESTRO PAIS ES AHORA YA!!";;;#SoSVENEZUELA #VenezuelaAgoniza;"847585699297718276";https://twitter.com/Cinthyana/status/847585699297718276
With_Venezuela;2017-03-30 19:05;0;0;"The world needs to watch as violence and terror become weapons Chavistas use more and more to keep control of #vzla #SosVenezuela https:// twitter.com/hcapriles/stat us/847527468210823168 …";;;#vzla #SosVenezuela;"847585503146897408";https://twitter.com/With_Venezuela/status/847585503146897408
luciamrodriguez;2017-03-30 19:02;0;0;"#SosVenezuela #SOSVzla :(";;;#SosVenezuela #SOSVzla;"847584926732103680";https://twitter.com/luciamrodriguez/status/847584926732103680
tvento;2017-03-30 19:02;0;0;"@Pontifex_es cada muerte sera su responsabilidad, gracias a supuesto dialogo que apoyo y evito las elecciones #SosVenezuela https:// twitter.com/GIORDANIJOSE/s tatus/847582138774020096 …";;@Pontifex_es;#SosVenezuela;"847584758418644992";https://twitter.com/tvento/status/847584758418644992
JCCVIH;2017-03-30 19:01;1;0;"Porque no podemos seguir indiferentes ante la usurpación de funciones de la #AN #350YA #CartaDemocratica #SosVenezuela pic.twitter.com/mHdEX64lPP";;;#AN #350YA #CartaDemocratica #SosVenezuela;"847584500305412096";https://twitter.com/JCCVIH/status/847584500305412096
Speednena;2017-03-30 19:00;0;0;"regram @delgadomaite #RESPETO #ELECCIONESYA #sosvenezuela https://www. instagram.com/p/BSR6pbJDCMf/";;@delgadomaite;#RESPETO #ELECCIONESYA #sosvenezuela;"847584456408002561";https://twitter.com/Speednena/status/847584456408002561
Crisantikukas2;2017-03-30 19:00;1;2;"#MaduroDictador #SOSVenezuela pic.twitter.com/yWLtLmyhcb";;;#MaduroDictador #SOSVenezuela;"847584352506703872";https://twitter.com/Crisantikukas2/status/847584352506703872
Kyoville;2017-03-30 19:00;0;0;"Sin noticias en televisoras nacionales, sin cnn, sin agua, sin medicinas, sin comida, Sin Asamblea. #SosVenezuela #DictaduraEnVenezuela";;;#SosVenezuela #DictaduraEnVenezuela;"847584330440364032";https://twitter.com/Kyoville/status/847584330440364032
tvento;2017-03-30 18:58;0;0;"@Pontifex_es @realDonaldTrump @Almagro_OEA2015 @ONU_es @mauriciomacri #SosVenezuela #AutogolpeEnVenezuela https:// twitter.com/Laura_Ch/statu s/847542215048126466 …";;@Pontifex_es @realDonaldTrump @Almagro_OEA2015 @ONU_es @mauriciomacri;#SosVenezuela #AutogolpeEnVenezuela;"847583948029001730";https://twitter.com/tvento/status/847583948029001730
gallohervido;2017-03-30 18:57;0;2;"Gracias Costa Rica #SosVenezuela https:// twitter.com/NuevaVzla_/sta tus/847583055162204160 …";;;#SosVenezuela;"847583672333107200";https://twitter.com/gallohervido/status/847583672333107200
tvento;2017-03-30 18:56;1;0;"@realDonaldTrump @Pontifex_es @ONU_es @Almagro_OEA2015 y ahora comenzaran a matar gente #SosVenezuela #AutogolpeEnVenezuela https:// twitter.com/Truja/status/8 47574197706473472 …";;@realDonaldTrump @Pontifex_es @ONU_es @Almagro_OEA2015;#SosVenezuela #AutogolpeEnVenezuela;"847583448868864000";https://twitter.com/tvento/status/847583448868864000
MarfigueL;2017-03-30 18:55;0;0;"#GolpedeEstado #YoNoVotePorElTSJ #DictaduraEnVenezuela #SosVenezuela Será que nos ayudamos nosostros mismos o a quien esperamos? https:// twitter.com/DolarToday/sta tus/847573304407760896 …";;;#GolpedeEstado #YoNoVotePorElTSJ #DictaduraEnVenezuela #SosVenezuela;"847583180274225152";https://twitter.com/MarfigueL/status/847583180274225152
AndreaLarezR18;2017-03-30 18:55;0;0;"Y a esto como se supone que lo llamamos?? #SOSVenezuela https:// twitter.com/elnacionalweb/ status/847581707070955520 …";;;#SOSVenezuela;"847583101442289664";https://twitter.com/AndreaLarezR18/status/847583101442289664
RudyCedenho;2017-03-30 18:54;1;1;"Una vez más #SOSVenezuela ...";;;#SOSVenezuela;"847582951244279813";https://twitter.com/RudyCedenho/status/847582951244279813
RvstaVenezolana;2017-03-30 18:54;0;0;"Nos vamos a dormir en Madrid #decisiondeltsj #nuestropais #necesitamosapoyo #sosvenezuela … https://www. instagram.com/p/BSR54cqDw9z/";;;#decisiondeltsj #nuestropais #necesitamosapoyo #sosvenezuela;"847582773439320064";https://twitter.com/RvstaVenezolana/status/847582773439320064
oscarorlandorsg;2017-03-30 18:53;0;0;"#SOSVenezuela #PrayForVenezuela";;;#SOSVenezuela #PrayForVenezuela;"847582595181359105";https://twitter.com/oscarorlandorsg/status/847582595181359105
isaiVertigoBqto;2017-03-30 18:53;0;0;"#SosVenezuela #GolpeAlParlamento #Venezuela #Lara #DespiertaVenezuela #DictaduraEnVenezuela pic.twitter.com/PlXlvc7zJL";;;#SosVenezuela #GolpeAlParlamento #Venezuela #Lara #DespiertaVenezuela #DictaduraEnVenezuela;"847582466093305858";https://twitter.com/isaiVertigoBqto/status/847582466093305858
LindaMontoyaPre;2017-03-30 18:50;0;0;"NO queremos una dictadura en Venezuela, queremos elecciones ya! #sosvenezuela";;;#sosvenezuela;"847581947333414912";https://twitter.com/LindaMontoyaPre/status/847581947333414912
isaiVertigoBqto;2017-03-30 18:49;0;1;"#SosVenezuela #Libertad #Dictadura #VenezuelaLibre #GolpeAlParlamento #GolpeEnVenezuela #VenezuelaEnDictadura #SOS #Venezuela pic.twitter.com/Add4m7qtYd";;;#SosVenezuela #Libertad #Dictadura #VenezuelaLibre #GolpeAlParlamento #GolpeEnVenezuela #VenezuelaEnDictadura #SOS #Venezuela;"847581638003494912";https://twitter.com/isaiVertigoBqto/status/847581638003494912
LindaMontoyaPre;2017-03-30 18:49;0;0;"NO queremos una dictadura en Venezuela, queremos elecciones YA! #SosVenezuela";;;#SosVenezuela;"847581502854631424";https://twitter.com/LindaMontoyaPre/status/847581502854631424
marujitalulu;2017-03-30 18:49;0;1;"#SOSColombia #SOSEcuador #SOSvenezuela";;;#SOSColombia #SOSEcuador #SOSvenezuela;"847581464212512768";https://twitter.com/marujitalulu/status/847581464212512768
DiabeticosconD;2017-03-30 18:48;0;0;"#SOSVenezuela #EstoEsDictadura #EstoEsComunismo #MaduroRenuncia … https://www. instagram.com/p/BSR5OLLANj47 kZC8YdcrOhOVfS4XcAULfu1BYs0/ …";;;#SOSVenezuela #EstoEsDictadura #EstoEsComunismo #MaduroRenuncia;"847581326995673088";https://twitter.com/DiabeticosconD/status/847581326995673088
