username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TraficcPatriaBO;2016-08-14 19:45;0;0;"#ChavezVIVE Sundde decomisó más de 50 mil kilos de pollo y pescado en estado de descomposición: Rubros perten... http:// bit.ly/2biendI";;;#ChavezVIVE;"764971170223443971";https://twitter.com/TraficcPatriaBO/status/764971170223443971
TraficcPatriaBO;2016-08-14 19:13;0;0;"#ChavezVIVE SAREN tramitó 70 permisos de viaje para niños y adolescentes en Chacao: El director del Notariado... http:// bit.ly/2bibhGW";;;#ChavezVIVE;"764963076550426624";https://twitter.com/TraficcPatriaBO/status/764963076550426624
TraficcPatriaBO;2016-08-14 19:13;0;0;"#ChavezVIVE Golfista Jhonattan Vegas terminó en el puesto 50 en Río 2016: El oro se lo llevó el británico Jus... http:// bit.ly/2b4zylV";;;#ChavezVIVE;"764963075615170560";https://twitter.com/TraficcPatriaBO/status/764963075615170560
SomosChavezMON;2016-08-14 18:46;1;1;"#ChávezVive #TROPA #Monagas Corazón Llanero se presenta en Cuba para celebrar el cumpleaños de Fidel Castro http:// ow.ly/ZF27503sR5V";;;#Ch #TROPA #Monagas;"764956445389512704";https://twitter.com/SomosChavezMON/status/764956445389512704
TraficcPatriaBO;2016-08-14 18:43;0;0;"#ChavezVIVE Primera semana del Plan Vacacional Comunitario 2016 dejó alegría en niños carrizaleños: Semanalme... http:// bit.ly/2br4WKA";;;#ChavezVIVE;"764955726716342273";https://twitter.com/TraficcPatriaBO/status/764955726716342273
TraficcPatriaBO;2016-08-14 18:43;0;0;"#ChavezVIVE Luchador Wuileixis Rivas sí competirá en Río 2016: La Agencia Mundial Antidoping aprobó la partic... http:// bit.ly/2br48Fq";;;#ChavezVIVE;"764955725751738368";https://twitter.com/TraficcPatriaBO/status/764955725751738368
carinacubana TomasBecerra18 carinacubana;2016-08-14 18:16;0;0;"#CorazonLlanero #Fidel90 #Gracias #Venezuela #ChavezVive #Maduro #Raul #Pueblos #PatriaGrande #FidelEntreNosotros https:// twitter.com/TomasBecerra18 /status/764944664742985729 …";;;#CorazonLlanero #Fidel90 #Gracias #Venezuela #ChavezVive #Maduro #Raul #Pueblos #PatriaGrande #FidelEntreNosotros;"764948727186415616";https://twitter.com/carinacubana/status/764948727186415616
TraficcPatriaBO;2016-08-14 18:14;0;0;"#ChavezVIVE La música de la Patria de Simón Bolívar suena en Cuba en homenaje a Fidel Castro: “Venimos a cele... http:// bit.ly/2bvIbZj";;;#ChavezVIVE;"764948357814943745";https://twitter.com/TraficcPatriaBO/status/764948357814943745
TraficcPatriaBO;2016-08-14 18:14;0;0;"#ChavezVIVE consiguió su primera victoria en el mundial: Las Ducati de Andrea Iannone y Andrea Dovizioso no d... http:// bit.ly/2br3fwF";;;#ChavezVIVE;"764948357060005888";https://twitter.com/TraficcPatriaBO/status/764948357060005888
LaComandanta2;2016-08-14 18:05;0;0;"Corazón Llanero desde Cuba! #FelizCumpleFidel #ChavezVive https://www. instagram.com/p/BJGvDghh_cGc fjGqJMOUsFRHR-HFdvWtZwbdpA0/ …";;;#FelizCumpleFidel #ChavezVive;"764946056006086656";https://twitter.com/LaComandanta2/status/764946056006086656
TraficcPatriaBO;2016-08-14 17:45;0;0;"#ChavezVIVE Yaniuska Espinoza gana su eliminatoria en Río en el levantamiento de pesas: Espinoza levantó 212 ... http:// bit.ly/2b9jX1y";;;#ChavezVIVE;"764940928679239680";https://twitter.com/TraficcPatriaBO/status/764940928679239680
TraficcPatriaBO;2016-08-14 17:45;0;0;"#ChavezVIVE El estado Miranda registra la mayor incidencia delictiva del país: El delito de secuestro ha aume... http:// bit.ly/2aMn7fH";;;#ChavezVIVE;"764940927756402688";https://twitter.com/TraficcPatriaBO/status/764940927756402688
JJSaimon ViceVenezuela;2016-08-14 17:26;1;0;"#TROPA merecido aumento de salario al Pueblo. Ahora necesaria Sinceracion y Congelación de Precios al Consumidor #ChavezVive";;;#TROPA #ChavezVive;"764936354211958784";https://twitter.com/JJSaimon/status/764936354211958784
